exp_id,trial_id,stim_info.direction,stim_info.coherence,stim_info.strength,stim_info.noise_std,stim_info.tau,decision_info.Decision,decision_info.Accurate,decision_info.RT (ms),decision_info.Outcome,decision_info.PD Variability,trial_info.model_seed,trial_info.master_seed,trial_info.decision_threshold,trial_info.max_time (s)
0,0,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.0321095597825511,2,1,0.7,1
0,1,0,1.0,1,0.125,0.01,0,True,50.000000000000014,Correct Decision,0.03281184726434046,2,1,0.7,1
0,2,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.0321095597825511,2,1,0.7,1
0,3,0,1.0,1,0.125,0.01,0,True,52.00000000000002,Correct Decision,0.03198206826174666,2,1,0.7,1
0,4,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.030967842800288237,2,1,0.7,1
0,5,0,1.0,1,0.125,0.01,0,True,51.000000000000014,Correct Decision,0.03273313105219987,2,1,0.7,1
0,6,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.03069711155400778,2,1,0.7,1
0,7,0,1.0,1,0.125,0.01,0,True,51.000000000000014,Correct Decision,0.03273313105219987,2,1,0.7,1
0,8,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.0314510738877904,2,1,0.7,1
0,9,0,1.0,1,0.125,0.01,0,True,51.000000000000014,Correct Decision,0.03291929469394838,2,1,0.7,1
0,10,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.03158892061650695,2,1,0.7,1
0,11,0,1.0,1,0.125,0.01,0,True,51.000000000000014,Correct Decision,0.03273313105219987,2,1,0.7,1
0,12,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.030605337532718904,2,1,0.7,1
0,13,0,1.0,1,0.125,0.01,0,True,51.000000000000014,Correct Decision,0.03238480303019987,2,1,0.7,1
0,14,1,1.0,1,0.125,0.01,1,True,50.000000000000014,Correct Decision,0.0321095597825511,2,1,0.7,1
0,15,0,1.0,1,0.125,0.01,0,True,52.00000000000002,Correct Decision,0.0319701493530796,2,1,0.7,1
0,16,1,1.0,1,0.125,0.01,1,True,49.000000000000014,Correct Decision,0.031141488956803378,2,1,0.7,1
