exp_id,trial_id,stim_info.direction,stim_info.coherence,stim_info.strength,stim_info.noise_std,stim_info.tau,decision_info.Decision,decision_info.Accurate,decision_info.RT (ms),decision_info.Outcome,decision_info.PD Variability,trial_info.model_seed,trial_info.master_seed,trial_info.decision_threshold,trial_info.max_time (s)
0,0,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03537961040556597,1,1,0.7,1
0,1,0,1.0,1,0.125,0.01,0,True,41.00000000000001,Correct Decision,0.03149512665338822,1,1,0.7,1
0,2,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.033281186056029435,1,1,0.7,1
0,3,0,1.0,1,0.125,0.01,0,True,43.00000000000001,Correct Decision,0.03093111785580802,1,1,0.7,1
0,4,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.033281186056029435,1,1,0.7,1
0,5,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03109676464364891,1,1,0.7,1
0,6,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.033583691849586345,1,1,0.7,1
0,7,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03109676464364891,1,1,0.7,1
0,8,1,1.0,1,0.125,0.01,1,True,47.000000000000014,Correct Decision,0.033770827890241564,1,1,0.7,1
0,9,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03195277347763163,1,1,0.7,1
0,10,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03490371931146588,1,1,0.7,1
0,11,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03195277347763163,1,1,0.7,1
0,12,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.035313425526719205,1,1,0.7,1
0,13,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.030659378165817083,1,1,0.7,1
0,14,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03545382771585454,1,1,0.7,1
0,15,0,1.0,1,0.125,0.01,0,True,43.00000000000001,Correct Decision,0.03054181911749192,1,1,0.7,1
0,16,1,1.0,1,0.125,0.01,1,True,45.000000000000014,Correct Decision,0.033136888828819135,1,1,0.7,1
0,17,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03109676464364891,1,1,0.7,1
0,18,1,1.0,1,0.125,0.01,1,True,47.000000000000014,Correct Decision,0.0338590289155552,1,1,0.7,1
0,19,0,1.0,1,0.125,0.01,0,True,43.00000000000001,Correct Decision,0.03054181911749192,1,1,0.7,1
0,20,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.033583691849586345,1,1,0.7,1
0,21,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.030659378165817083,1,1,0.7,1
0,22,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03533285632499609,1,1,0.7,1
0,23,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03176640436173866,1,1,0.7,1
0,24,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.033919207174809736,1,1,0.7,1
0,25,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.030659378165817083,1,1,0.7,1
0,26,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03370281824693933,1,1,0.7,1
0,27,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03202275031880601,1,1,0.7,1
0,28,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.035313425526719205,1,1,0.7,1
0,29,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.031064208153659054,1,1,0.7,1
0,30,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03537052124253653,1,1,0.7,1
0,31,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03230229213992586,1,1,0.7,1
0,32,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03533142150088996,1,1,0.7,1
0,33,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03164549802893876,1,1,0.7,1
0,34,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03322718399709363,1,1,0.7,1
0,35,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03164549802893876,1,1,0.7,1
0,36,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03371811521370962,1,1,0.7,1
0,37,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03109676464364891,1,1,0.7,1
0,38,1,1.0,1,0.125,0.01,1,True,45.000000000000014,Correct Decision,0.03337324746619129,1,1,0.7,1
0,39,0,1.0,1,0.125,0.01,0,True,43.00000000000001,Correct Decision,0.03054181911749192,1,1,0.7,1
0,40,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03339213197272962,1,1,0.7,1
0,41,0,1.0,1,0.125,0.01,0,True,41.00000000000001,Correct Decision,0.03149512665338822,1,1,0.7,1
0,42,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.035313425526719205,1,1,0.7,1
0,43,0,1.0,1,0.125,0.01,0,True,42.00000000000001,Correct Decision,0.03109676464364891,1,1,0.7,1
0,44,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03545382771585454,1,1,0.7,1
0,45,0,1.0,1,0.125,0.01,0,True,41.00000000000001,Correct Decision,0.03149512665338822,1,1,0.7,1
0,46,1,1.0,1,0.125,0.01,1,True,46.000000000000014,Correct Decision,0.03545382771585454,1,1,0.7,1
