exp_id,trial_id,stim_info.direction,stim_info.coherence,stim_info.strength,stim_info.noise_std,stim_info.tau,decision_info.Decision,decision_info.Accurate,decision_info.RT (ms),decision_info.Outcome,decision_info.PD Variability,trial_info.model_seed,trial_info.master_seed,trial_info.decision_threshold,trial_info.max_time (s)
0,0,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.032240721012090995,1,1,0.7,1
0,1,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03290575403362145,1,1,0.7,1
0,2,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.03224658601172357,1,1,0.7,1
0,3,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.0326890923212142,1,1,0.7,1
0,4,1,1.0,0.8,0.125,0.01,1,True,36.00000000000001,Correct Decision,0.031092698981468502,1,1,0.7,1
0,5,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03290575403362145,1,1,0.7,1
0,6,1,1.0,0.8,0.125,0.01,1,True,36.00000000000001,Correct Decision,0.03129874600341136,1,1,0.7,1
0,7,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03290575403362145,1,1,0.7,1
0,8,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.03096519029609135,1,1,0.7,1
0,9,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03288932938686574,1,1,0.7,1
0,10,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.03083183211450208,1,1,0.7,1
0,11,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03304731782248943,1,1,0.7,1
0,12,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.03257163568506686,1,1,0.7,1
0,13,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.032691307029570495,1,1,0.7,1
0,14,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.030855203274520213,1,1,0.7,1
0,15,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03244944501306589,1,1,0.7,1
0,16,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.03218085906313058,1,1,0.7,1
0,17,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03304731782248943,1,1,0.7,1
0,18,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.030855203274520213,1,1,0.7,1
0,19,0,1.0,0.8,0.125,0.01,0,True,37.00000000000001,Correct Decision,0.03304731782248943,1,1,0.7,1
0,20,1,1.0,0.8,0.125,0.01,1,True,35.0,Correct Decision,0.03221257874305773,1,1,0.7,1
0,21,0,1.0,0.8,0.125,0.01,0,True,38.00000000000001,Correct Decision,0.032150068666413706,1,1,0.7,1
0,22,1,1.0,0.8,0.125,0.01,1,True,36.00000000000001,Correct Decision,0.031243154288058895,1,1,0.7,1
